v8-version,6,8,275,32,-node.45,0
code-creation,Script,10,228485,0x3fe3bfb4a30a,8, _stream_duplex.js:1:1,0x3fe3bfb4a068,~
code-creation,Script,10,228636,0x3fe3bfb4a90a,375, _stream_duplex.js:1:11,0x3fe3bfb4a228,~
code-creation,Builtin,3,228844,0x365f00c1ef20,652,ObjectKeys
code-creation,Builtin,3,228956,0x365f00c1ef20,652,ObjectKeys
code-creation,Script,10,229438,0x3fe3bfb4bc72,8, _stream_transform.js:1:1,0x3fe3bfb4b9a0,~
code-creation,Script,10,229629,0x3fe3bfb4c1ca,243, _stream_transform.js:1:11,0x3fe3bfb4bb90,~
tick,0x7f324d8b2187,229756,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb3de5c,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb39335,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb2c80f,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb242b3,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb20ee0,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1bd9e6,0xdfeed1b35bd
code-creation,Script,10,229907,0x3fe3bfb4ca72,8, _stream_passthrough.js:1:1,0x3fe3bfb4c818,~
code-creation,Script,10,230032,0x3fe3bfb4cc32,81, _stream_passthrough.js:1:11,0x3fe3bfb4c990,~
code-creation,Builtin,3,230206,0x365f00c1f200,3504,StringPrototypeSubstr
code-creation,Builtin,3,230324,0x365f00c1f200,3504,StringPrototypeSubstr
tick,0x108a43b,230654,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb39363,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb2c80f,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb242b3,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb20ee0,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1bd9e6,0xdfeed1b35bd
tick,0x7f324d8370dd,232618,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb39363,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb2c80f,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb242b3,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb20ee0,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1bd9e6,0xdfeed1b35bd
code-creation,Script,10,232764,0x3fe3bfb4ec1a,8, internal/url.js:1:1,0x3fe3bfb4e3a0,~
code-creation,Script,10,232937,0x3fe3bfb51c02,2541, internal/url.js:1:11,0x3fe3bfb4eb38,~
code-creation,Script,10,233267,0x3fe3bfb53d5a,8, internal/querystring.js:1:1,0x3fe3bfb53b10,~
code-creation,Script,10,233399,0x3fe3bfb53eba,136, internal/querystring.js:1:11,0x3fe3bfb53c78,~
code-creation,Handler,1,233962,0x365f00c20000,203,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,234105,0x365f00c20000,203,StaDataPropertyInLiteral.Wide
tick,0x7f324d8b2187,234224,0,0x1,0,0x113e290,0x3fe3bfb521ed,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb39363,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb2c80f,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb242b3,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb20ee0,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1bd9e6,0xdfeed1b35bd
code-creation,Handler,1,234300,0x365f00c20120,647,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,234412,0x365f00c20120,647,CallProperty0.Wide
code-creation,Builtin,3,234543,0x365f00c20400,7104,ArrayPrototypeSlice
code-creation,Builtin,3,234610,0x365f00c20400,7104,ArrayPrototypeSlice
code-creation,LazyCompile,10,234876,0x3fe3bfb55ab2,624,defineIDLClass internal/url.js:914:24,0x3fe3bfb4f320,~
code-creation,Handler,1,235062,0x365f00c22000,659,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,235156,0x365f00c22000,659,CallUndefinedReceiver1.Wide
tick,0x7f324d8b2187,235263,0,0x1,0,0x113e290,0x3fe3bfb5255a,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb39363,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb2c80f,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb242b3,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb20ee0,0xdfeed1c0e27,0xdfeed1c0139,0xdfeed1bd9e6,0xdfeed1b35bd
code-creation,Handler,1,235723,0x365f00c222e0,347,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,235797,0x365f00c222e0,347,JumpIfToBooleanTrue.Wide
code-creation,LazyCompile,10,236093,0x3fe3bfb5743a,36,setupAssert internal/process/per_thread.js:23:21,0x3fe3bfb1f368,~
code-creation,LazyCompile,10,236232,0x3fe3bfb57712,44,setupConfig internal/process/per_thread.js:146:21,0x3fe3bfb1f6d8,~
tick,0x7f324d8b2187,236357,0,0x1,3,0x1113e40,0xdfeed1bda26,0xdfeed1b35bd
code-creation,LazyCompile,10,236677,0x3fe3bfb588c2,22, internal/process/per_thread.js:152:47,0x3fe3bfb57608,~
code-creation,LazyCompile,10,236858,0x3fe3bfb58c2a,138,setupSignalHandlers internal/process/main_thread_only.js:68:29,0x3fe3bfb20b58,~
code-creation,LazyCompile,10,236977,0x3fe3bfb58f22,23,addListener events.js:258:58,0xdfeed1c28b0,~
code-creation,LazyCompile,10,237208,0x3fe3bfb5936a,433,_addListener events.js:193:22,0xdfeed1c2368,~
code-creation,Handler,1,237304,0x365f00c22480,52,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,237371,0x365f00c22480,52,JumpConstant
tick,0x7f324d8b2187,237488,0,0x1,0,0x113e290,0x3fe3bfb5940d,0x3fe3bfb58f33,0x3fe3bfb58c90,0xdfeed1bda37,0xdfeed1b35bd
code-creation,LazyCompile,10,237669,0x3fe3bfb59b12,365,emit events.js:140:44,0xdfeed1c2848,~
code-creation,LazyCompile,10,237822,0x3fe3bfb5a0ea,199, internal/process/main_thread_only.js:78:37,0x3fe3bfb58a58,~
code-creation,LazyCompile,10,237924,0x3fe3bfb5a43a,21,isSignal internal/process/main_thread_only.js:73:20,0x3fe3bfb589f0,~
code-creation,Handler,1,238014,0x365f00c22500,40,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,238078,0x365f00c22500,40,TestUndefined
code-creation,Handler,1,238163,0x365f00c22580,40,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,238233,0x365f00c22580,40,LogicalNot
code-creation,LazyCompile,10,238345,0x3fe3bfb5a6ea,44,setupUncaughtExceptionCapture internal/process/per_thread.js:211:39,0x3fe3bfb1f960,~
code-creation,Script,10,238763,0x3fe3bfb5af02,8, internal/process/warning.js:1:1,0x3fe3bfb5abc0,~
code-creation,Script,10,238886,0x3fe3bfb5b61a,210, internal/process/warning.js:1:11,0x3fe3bfb5ae20,~
tick,0x7f324d8b2187,238978,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1bda67,0xdfeed1b35bd
code-creation,LazyCompile,10,239137,0x3fe3bfb5bbd2,74,setupProcessWarnings internal/process/warning.js:78:30,0x3fe3bfb5b400,~
code-creation,Script,10,239513,0x3fe3bfb5c2d2,8, internal/process/next_tick.js:1:1,0x3fe3bfb5c078,~
code-creation,Script,10,239596,0x3fe3bfb5c48a,28, internal/process/next_tick.js:1:11,0x3fe3bfb5c1f0,~
code-creation,LazyCompile,10,239832,0x3fe3bfb5cb5a,670,setupNextTick internal/process/next_tick.js:5:23,0x3fe3bfb5c2f0,~
code-creation,Script,10,240143,0x3fe3bfb5d87a,8, internal/process/promises.js:1:1,0x3fe3bfb5d538,~
code-creation,Script,10,240274,0x3fe3bfb5dcea,159, internal/process/promises.js:1:11,0x3fe3bfb5d798,~
tick,0xed3428,240367,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb5cc26,0xdfeed1bdaa7,0xdfeed1b35bd
code-creation,Builtin,3,240476,0x365f00c22600,5372,WeakMapConstructor
code-creation,Builtin,3,240542,0x365f00c22600,5372,WeakMapConstructor
code-creation,LazyCompile,10,240653,0x3fe3bfb5e13a,19,setupPromises internal/process/promises.js:13:23,0x3fe3bfb5d898,~
code-creation,Script,10,240910,0x3fe3bfb5e5d2,8, internal/fixed_queue.js:1:1,0x3fe3bfb5e370,~
code-creation,Script,10,240995,0x3fe3bfb5ea8a,134, internal/fixed_queue.js:1:11,0x3fe3bfb5e4f0,~
code-creation,Handler,1,241101,0x365f00c23b40,900,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,241169,0x365f00c23b40,900,SubSmi
code-creation,LazyCompile,10,241318,0x3fe3bfb5efca,26,FixedQueue internal/fixed_queue.js:87:14,0x3fe3bfb5e7f8,~
tick,0x7f324e47b771,241473,0,0x7ffffe29af01,3,0x11661b0,0x3fe3bfb5cdb9,0xdfeed1bdaa7,0xdfeed1b35bd
code-creation,LazyCompile,10,241620,0x3fe3bfb5f18a,40,FixedCircularBuffer internal/fixed_queue.js:56:14,0x3fe3bfb5e5f0,~
code-creation,LazyCompile,10,241761,0x3fe3bfb5f462,24,setupStdio internal/process/main_thread_only.js:17:20,0x3fe3bfb208b8,~
code-creation,LazyCompile,10,241888,0x3fe3bfb5f7ca,50,getMainThreadStdio internal/process/stdio.js:13:28,0x3fe3bfb219b8,~
code-creation,LazyCompile,10,242046,0x3fe3bfb5fc42,163,setupProcessStdio internal/process/stdio.js:133:27,0x3fe3bfb21b20,~
code-creation,LazyCompile,10,242203,0x3fe3bfb60162,77,setupProcessMethods internal/process/main_thread_only.js:23:29,0x3fe3bfb20920,~
code-creation,LazyCompile,10,242366,0x3fe3bfb606c2,116,setupPosixMethods internal/process/main_thread_only.js:39:27,0x3fe3bfb20a08,~
tick,0x7f324d8b2187,242488,0,0x1,3,0x1113e40,0x3fe3bfb6018c,0xdfeed1bdb06,0xdfeed1b35bd
code-creation,LazyCompile,10,242733,0x3fe3bfb61c92,26,setupRawDebug internal/process/per_thread.js:204:23,0x3fe3bfb1f890,~
code-creation,LazyCompile,10,242888,0x3fe3bfb61faa,92,setupHrtime internal/process/per_thread.js:97:21,0x3fe3bfb1f520,~
code-creation,LazyCompile,10,243021,0x3fe3bfb624d2,53,setupCpuUsage internal/process/per_thread.js:33:23,0x3fe3bfb1f438,~
code-creation,LazyCompile,10,243138,0x3fe3bfb627aa,47,setupMemoryUsage internal/process/per_thread.js:132:26,0x3fe3bfb1f608,~
code-creation,LazyCompile,10,243298,0x3fe3bfb62aaa,27,setupKillAndExit internal/process/per_thread.js:160:26,0x3fe3bfb1f7a8,~
code-creation,Script,10,243603,0x3fe3bfb63f2a,8, internal/inspector_async_hook.js:1:1,0x3fe3bfb63c78,~
tick,0x7f324d8b2187,243727,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0xdfeed1bdcec,0xdfeed1b35bd
code-creation,Script,10,243856,0x3fe3bfb642e2,102, internal/inspector_async_hook.js:1:11,0x3fe3bfb63e48,~
code-creation,LazyCompile,10,244048,0x3fe3bfb65cc2,29,exports.setup internal/inspector_async_hook.js:75:25,0x3fe3bfb64198,~
code-creation,LazyCompile,10,244259,0x3fe3bfb661e2,126,setupChildProcessIpcChannel internal/process/main_thread_only.js:107:37,0x3fe3bfb20c58,~
code-creation,LazyCompile,10,244397,0x3fe3bfb664fa,106,setupGlobalTimeouts internal/bootstrap/node.js:393:31,0xdfeed1b2af8,~
tick,0x1284086,245279,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb6650d,0xdfeed1bddfd,0xdfeed1b35bd
code-creation,Script,10,245552,0x3fe3bfb6779a,8, timers.js:1:1,0x3fe3bfb671e8,~
code-creation,Script,10,245654,0x3fe3bfb68bba,1289, timers.js:1:11,0x3fe3bfb676b8,~
code-creation,Script,10,245888,0x3fe3bfb6a6ea,8, internal/linkedlist.js:1:1,0x3fe3bfb6a488,~
code-creation,Script,10,245982,0x3fe3bfb6aa5a,79, internal/linkedlist.js:1:11,0x3fe3bfb6a608,~
code-creation,Script,10,246378,0x3fe3bfb6b21a,8, internal/timers.js:1:1,0x3fe3bfb6ae98,~
code-creation,Script,10,246494,0x3fe3bfb6b7c2,441, internal/timers.js:1:11,0x3fe3bfb6b138,~
tick,0x7f324d8b2187,246593,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb68cbc,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6650d,0xdfeed1bddfd,0xdfeed1b35bd
code-creation,LazyCompile,10,246792,0x3fe3bfb6c93a,13,ImmediateList timers.js:588:23,0x3fe3bfb67c98,~
code-creation,LazyCompile,10,246976,0x3fe3bfb6ce12,118,setupGlobalConsole internal/bootstrap/node.js:403:30,0xdfeed1b2b60,~
tick,0xf5fbc4,248212,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb6ce30,0xdfeed1bde04,0xdfeed1b35bd
code-creation,Script,10,248343,0x3fe3bfb6e2c2,8, internal/modules/cjs/loader.js:1:1,0x3fe3bfb6dcb0,~
code-creation,Script,10,248448,0x3fe3bfb6f4f2,1383, internal/modules/cjs/loader.js:1:11,0x3fe3bfb6e1e0,~
code-creation,Script,10,249137,0x3fe3bfb70fb2,8, vm.js:1:1,0x3fe3bfb70bb0,~
tick,0x7f324d8b2187,249257,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb6f614,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce30,0xdfeed1bde04,0xdfeed1b35bd
code-creation,Script,10,249393,0x3fe3bfb71ada,576, vm.js:1:11,0x3fe3bfb70ed0,~
code-creation,Script,10,249812,0x3fe3bfb728b2,8, internal/modules/cjs/helpers.js:1:1,0x3fe3bfb725b0,~
code-creation,Script,10,249903,0x3fe3bfb72d5a,356, internal/modules/cjs/helpers.js:1:11,0x3fe3bfb727d0,~
code-creation,LazyCompile,10,250267,0x3fe3bfb7342a,60,sort native array.js:610:46,0x39de21871a8,~
tick,0x7f324d8b2187,250387,0,0x1,3,0x1113e40,0x3fe3bfb72e8d,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6f6c4,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce30,0xdfeed1bde04,0xdfeed1b35bd
code-creation,LazyCompile,10,250633,0x3fe3bfb73ba2,84,InnerArraySort native array.js:486:24,0x39de2187150,~
code-creation,LazyCompile,10,250874,0x3fe3bfb73e02,496,QuickSort native array.js:530:19,0x3fe3bfb73a50,~
code-creation,Handler,1,250970,0x365f00c23f20,1120,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,251036,0x365f00c23f20,1120,Sub
code-creation,Handler,1,251128,0x365f00c243c0,2100,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,251203,0x365f00c243c0,2100,TestLessThanOrEqual
code-creation,Handler,1,251283,0x365f00c24c40,2100,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,251346,0x365f00c24c40,2100,TestGreaterThan
tick,0x7f324d8b2187,251447,0,0x1,0,0x113e290,0x3fe3bfb73e34,0x3fe3bfb73bee,0x3fe3bfb73460,0x3fe3bfb72e8d,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6f6c4,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce30,0xdfeed1bde04,0xdfeed1b35bd
code-creation,Handler,1,251598,0x365f00c254c0,588,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,251674,0x365f00c254c0,588,ShiftRightSmi
code-creation,LazyCompile,10,251800,0x3fe3bfb743ea,71,aw native array.js:488:12,0x3fe3bfb73ab8,~
code-creation,Handler,1,251886,0x365f00c25760,1980,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,251953,0x365f00c25760,1980,TestEqual
code-creation,Handler,1,252052,0x365f00c25f60,2100,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,252125,0x365f00c25f60,2100,TestGreaterThanOrEqual
code-creation,Handler,1,252211,0x365f00c267e0,828,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,252275,0x365f00c267e0,828,AddSmi
code-creation,Handler,1,252372,0x365f00c26b60,612,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,252436,0x365f00c26b60,612,Dec
tick,0x365f00b91664,252567,0,0x365f00b918d5,0,0x3fe3bfb73f5f,0x3fe3bfb73bee,0x3fe3bfb73460,0x3fe3bfb72e8d,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6f6c4,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce30,0xdfeed1bde04,0xdfeed1b35bd
code-creation,LazyCompile,10,252680,0x3fe3bfb746ca,112,InsertionSort native array.js:499:23,0x3fe3bfb73980,~
code-creation,Builtin,3,252920,0x365f00c26e20,6445,ArrayFilter
code-creation,Builtin,3,252992,0x365f00c26e20,6445,ArrayFilter
code-creation,LazyCompile,10,253104,0x3fe3bfb749fa,35,NativeModule.nonInternalExists internal/bootstrap/loaders.js:214:46,0xdfeed1a7368,~
code-creation,LazyCompile,10,253212,0x3fe3bfb74c12,58,NativeModule.isInternal internal/bootstrap/loaders.js:218:39,0xdfeed1a73d0,~
code-creation,LazyCompile,10,253620,0x3fe3bfb7598a,374,Module._initPaths internal/modules/cjs/loader.js:755:29,0x3fe3bfb6ed70,~
tick,0x7f324d8b2187,253747,0,0x1,3,0x1113e40,0x3fe3bfb6fa49,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce30,0xdfeed1bde04,0xdfeed1b35bd
code-creation,LazyCompile,10,253885,0x3fe3bfb75f7a,211,resolve path.js:1073:28,0x3fe3bfb2fb80,~
code-creation,Handler,1,253992,0x365f00c287a0,884,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,254059,0x365f00c287a0,884,CreateUnmappedArguments
code-creation,LazyCompile,10,254161,0x3fe3bfb762ca,34,assertPath path.js:37:20,0x3fe3bfb2f498,~
code-creation,Builtin,3,254249,0x365f00c28b60,634,StringPrototypeCharCodeAt
code-creation,Builtin,3,254314,0x365f00c28b60,634,StringPrototypeCharCodeAt
code-creation,LazyCompile,10,254550,0x3fe3bfb765e2,495,normalizeString path.js:57:25,0x3fe3bfb2f638,~
code-creation,Handler,1,254640,0x365f00c28e20,76,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,254714,0x365f00c28e20,76,JumpIfFalseConstant
tick,0x7f324d92cba0,254853,0,0xb275d9,2,0x1113e40,0x3fe3bfb76624,0x3fe3bfb76013,0x3fe3bfb75a26,0x3fe3bfb6fa49,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce30,0xdfeed1bde04,0xdfeed1b35bd
code-creation,LazyCompile,10,254988,0x3fe3bfb76c42,9,isPosixPathSeparator path.js:47:30,0x3fe3bfb2f568,~
code-creation,Handler,1,255077,0x365f00c28ec0,355,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,255143,0x365f00c28ec0,355,JumpIfToBooleanFalseConstant
code-creation,Handler,1,255231,0x365f00c29080,76,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,255296,0x365f00c29080,76,JumpIfTrueConstant
code-creation,Builtin,3,255389,0x365f00c29120,3428,StringPrototypeSlice
code-creation,Builtin,3,255452,0x365f00c29120,3428,StringPrototypeSlice
tick,0x1049bd8,256013,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,Script,10,256579,0x3fe3bfb77c02,8, console.js:1:1,0x3fe3bfb77730,~
code-creation,Script,10,256675,0x3fe3bfb78a7a,1155, console.js:1:11,0x3fe3bfb77b20,~
code-creation,LazyCompile,10,256857,0x3fe3bfb7a192,93,getStdout internal/process/stdio.js:18:21,0x3fe3bfb5f598,~
code-creation,LazyCompile,10,257058,0x3fe3bfb7a60a,283,createWritableStdioStream internal/process/stdio.js:158:35,0x3fe3bfb21bf0,~
tick,0x7f324d8b2187,257176,0,0x1,3,0x1113e40,0x3fe3bfb7a1a4,0x3fe3bfb78ed0,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,Script,10,257632,0x3fe3bfb7ce6a,8, tty.js:1:1,0x3fe3bfb7cb50,~
code-creation,Script,10,257721,0x3fe3bfb7d50a,479, tty.js:1:11,0x3fe3bfb7cd88,~
tick,0x1068621,258959,1,0x90f580,2,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb7d574,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb7a652,0x3fe3bfb7a1a4,0x3fe3bfb78ed0,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,Script,10,260088,0x3fe3bfb7faa2,8, net.js:1:1,0x3fe3bfb7f2b0,~
code-creation,Script,10,260217,0x3dc0c9937c02,2778, net.js:1:11,0x3fe3bfb7f9c0,~
tick,0x7f324d8b2187,260327,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb7d574,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb7a652,0x3fe3bfb7a1a4,0x3fe3bfb78ed0,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,Script,10,260622,0x3dc0c993a4c2,8, internal/net.js:1:1,0x3dc0c993a1e8,~
code-creation,Script,10,260707,0x3dc0c993aa82,734, internal/net.js:1:11,0x3dc0c993a3e0,~
code-creation,Builtin,3,260834,0x365f00c29ee0,2364,RegExpConstructor
code-creation,Builtin,3,260902,0x365f00c29ee0,2364,RegExpConstructor
code-creation,Script,10,261479,0x3dc0c993df52,8, internal/stream_base_commons.js:1:1,0x3dc0c993dc48,~
code-creation,Script,10,261599,0x3dc0c993e3e2,328, internal/stream_base_commons.js:1:11,0x3dc0c993de70,~
tick,0x7f324d8b2187,261692,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3dc0c9937f62,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb7d574,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb7a652,0x3fe3bfb7a1a4,0x3fe3bfb78ed0,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,Handler,1,261899,0x365f00c2a860,667,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,261975,0x365f00c2a860,667,CallUndefinedReceiver2.Wide
code-creation,LazyCompile,10,262087,0x3dc0c993ef5a,43,protoGetter net.js:642:21,0x3dc0c99353f8,~
code-creation,Handler,1,262251,0x365f00c2ab40,1083,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,262336,0x365f00c2ab40,1083,TestEqualStrict.Wide
code-creation,Script,10,262640,0x3dc0c993ffca,8, internal/tty.js:1:1,0x3dc0c993fd00,~
code-creation,Script,10,262755,0x3dc0c99401b2,190, internal/tty.js:1:11,0x3dc0c993fee8,~
tick,0x7f324d8b2187,262860,1,0x90f580,3,0xb5f5f0,0xdfeed1c0d85,0xdfeed1c0139,0x3fe3bfb7d5e4,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb7a652,0x3fe3bfb7a1a4,0x3fe3bfb78ed0,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,LazyCompile,10,263073,0x3dc0c9940a4a,214,WriteStream tty.js:75:21,0x3fe3bfb7cf58,~
code-creation,Handler,1,263168,0x365f00c2afc0,1284,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,263234,0x365f00c2afc0,1284,TestInstanceOf
code-creation,LazyCompile,10,263579,0x3dc0c9941142,689,Socket net.js:226:16,0x3fe3bfb7fe00,~
code-creation,LazyCompile,10,263769,0x3dc0c9941bd2,78,_extend util.js:290:17,0xdfeed1df9f0,~
code-creation,Handler,1,263856,0x365f00c2b520,64,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,263929,0x365f00c2b520,64,JumpIfNull
code-creation,Handler,1,264012,0x365f00c2b5a0,255,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,264097,0x365f00c2b5a0,255,ToNumeric
tick,0x7f324d8b2187,264197,0,0x1,0,0x113e290,0x3dc0c9941bfa,0x3dc0c99411b8,0x3dc0c9940acc,0x3fe3bfb7a660,0x3fe3bfb7a1a4,0x3fe3bfb78ed0,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,LazyCompile,10,264323,0x3dc0c9941ec2,138,Duplex _stream_duplex.js:47:16,0x3fe3bfb4a328,~
code-creation,LazyCompile,10,264467,0x3dc0c994222a,119,Readable _stream_readable.js:144:18,0x3fe3bfb41610,~
code-creation,LazyCompile,10,264656,0x3dc0c994268a,293,ReadableState _stream_readable.js:69:23,0x3fe3bfb415a8,~
code-creation,LazyCompile,10,264815,0x3dc0c9942c62,112,getHighWaterMark internal/streams/state.js:10:26,0x3fe3bfb460f0,~
code-creation,LazyCompile,10,264921,0x3dc0c9942eca,27,highWaterMarkFrom internal/streams/state.js:5:27,0x3fe3bfb46088,~
code-creation,LazyCompile,10,265028,0x3dc0c994306a,18,BufferList internal/streams/buffer_list.js:11:14,0x3fe3bfb449c8,~
code-creation,LazyCompile,10,265176,0x3dc0c994326a,20,Stream internal/streams/legacy.js:6:16,0x3fe3bfb3fd18,~
tick,0x7f324d8b2187,265291,0,0x1,3,0x1113e40,0x3dc0c994229a,0x3dc0c9941ee2,0x3dc0c9941217,0x3dc0c9940acc,0x3fe3bfb7a660,0x3fe3bfb7a1a4,0x3fe3bfb78ed0,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,LazyCompile,10,265496,0x3dc0c994397a,168,Writable _stream_writable.js:198:18,0x3fe3bfb47760,~
code-creation,LazyCompile,10,265734,0x3dc0c9943f02,306,WritableState _stream_writable.js:52:23,0x3fe3bfb476f8,~
code-creation,LazyCompile,10,265932,0x3dc0c994467a,35,getNewAsyncId net.js:119:23,0x3fe3bfb7fb90,~
code-creation,LazyCompile,10,266091,0x3dc0c9944952,217,Readable.on _stream_readable.js:798:33,0x3fe3bfb42428,~
code-creation,LazyCompile,10,266222,0x3dc0c9944dc2,80,initSocketHandle net.js:209:26,0x3fe3bfb7fd98,~
code-creation,LazyCompile,10,266347,0x3dc0c994508a,136,undestroy internal/streams/destroy.js:62:19,0x3fe3bfb45938,~
tick,0x7f324d8b2187,266469,0,0x1,3,0x1113e40,0x3dc0c9944dc9,0x3dc0c9941369,0x3dc0c9940acc,0x3fe3bfb7a660,0x3fe3bfb7a1a4,0x3fe3bfb78ed0,0xdfeed1c0e27,0xdfeed1c0139,0x3fe3bfb6ce49,0xdfeed1bde04,0xdfeed1b35bd
code-creation,LazyCompile,10,266727,0x3dc0c994605a,93,getStderr internal/process/stdio.js:30:21,0x3fe3bfb5f600,~
code-creation,LazyCompile,10,267126,0x3dc0c9946f22,21,$getMaxListeners events.js:89:26,0xdfeed1c2230,~
